college_name,college_code,specialty,category,cutoff_rank,year,counselling_body,degree,round,state,college_type,quota
"Lady Hardinge Medical College, New Delhi",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,24,2025,MCC,MDS,Round 2,,Government,All India
"Institute of Medical Science, BHU",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,25,2025,MCC,MDS,Round 2,,Government,All India
"Maulana Azad Science, New Delhi",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,26,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College and Hospital, Nagpur",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,28,2025,MCC,MDS,Round 2,,Government,All India
"Post Graduate Sciences, Rohtak",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,29,2025,MCC,MDS,Round 2,Haryana,Government,All India
"Government Dental College, Kottayam",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,30,2025,MCC,MDS,Round 2,,Government,All India
"Maulana Azad Science, New Delhi",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,33,2025,MCC,MDS,Round 2,,Government,All India
"Institute of Medical Science, BHU",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,34,2025,MCC,MDS,Round 2,Uttar Pradesh,Government,All India
"Government Dental College and Research Institute, Bangalore",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,35,2025,MCC,MDS,Round 2,,Government,All India
"Faculty of Dental Sciences, KGMU",,PERIODONTOLOGY,OPEN GENERAL,36,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College and Hospital, Mumbai",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,37,2025,MCC,MDS,Round 2,Maharashtra,Government,All India
"Governemnt Dental College and Hospital, Ahmedabad",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,38,2025,MCC,MDS,Round 2,Gujarat,Government,All India
"S.C.B Dental College and Hospital, Cuttack",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,39,2025,MCC,MDS,Round 2,,Government,All India
"Nair Dental College and Hospital, Mumbai",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,40,2025,MCC,MDS,Round 2,,Government,All India
"DR. Ziauddin Ahmad Dental College, AMU",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,42,2025,MCC,MDS,Round 2,,Government,All India
"Governemnt Dental College and Hospital, Ahmedabad",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,44,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College, Kozhikode",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,45,2025,MCC,MDS,Round 2,,Government,All India
"Maulana Azad Science, New Delhi",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,46,2025,MCC,MDS,Round 2,,Government,All India
"Governemnt Dental College and Hospital, Ahmedabad",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,47,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College, Kozhikode",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,48,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College, Chennai",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN OBC,49,2025,MCC,MDS,Round 2,Tamil Nadu,Government,All India
"Dr. R. Ahmed Dental College and Hospital, Kolkata",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,50,2025,MCC,MDS,Round 2,,Government,All India
"DR. Ziauddin Ahmad Dental College, AMU",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,51,2025,MCC,MDS,Round 2,,Government,All India
"Faculty of Dental Sciences, KGMU",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,52,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College and Hospital, Mumbai",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,53,2025,MCC,MDS,Round 2,,Government,All India
"Post Graduate Sciences, Rohtak",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,54,2025,MCC,MDS,Round 2,Haryana,Government,All India
"Delhi University Maulana Azad Science, New Delhi",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,55,2025,MCC,MDS,Round 2,,Government,
"Government Dental College, Kozhikode",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,56,2025,MCC,MDS,Round 2,,Government,All India
"DR. Ziauddin Ahmad Dental College, AMU",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,57,2025,MCC,MDS,Round 2,Uttar Pradesh,Government,All India
Government of Dental College and Hospital Jaipur,,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,58,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College and Hospital, Mumbai",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,59,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College, Kozhikode",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,60,2025,MCC,MDS,Round 2,,Government,All India
"Maulana Azad Science, New Delhi",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,61,2025,MCC,MDS,Round 2,,Government,All India
"Post Graduate Sciences, Rohtak",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,62,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College, Kozhikode",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN OBC,63,2025,MCC,MDS,Round 2,Kerala,Government,All India
"Post Graduate Sciences, Rohtak",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,64,2025,MCC,MDS,Round 2,,Government,All India
"Nair Dental College and Hospital, Mumbai",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,65,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College and Hospital, Nagpur",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,66,2025,MCC,MDS,Round 2,Maharashtra,Government,All India
"Government Dental College, Chennai",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,67,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College, Chennai",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,68,2025,MCC,MDS,Round 2,,Government,All India
"Faculty of Dental Sciences, KGMU",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,69,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College and Hospital, Aurangabad",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,71,2025,MCC,MDS,Round 2,,Government,All India
"DR. Ziauddin Ahmad Dental College, AMU",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN OBC,73,2025,MCC,MDS,Round 2,Uttar Pradesh,Government,All India
"Government Dental College, Thiruvananthapuram",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,74,2025,MCC,MDS,Round 2,,Government,All India
Govt dental College Raipur Chhattisgarh,,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,75,2025,MCC,MDS,Round 2,,Government,All India
"Government College of Dentistry, Indore",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,76,2025,MCC,MDS,Round 2,Madhya Pradesh,Government,All India
"S.C.B Dental College and Hospital, Cuttack",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,77,2025,MCC,MDS,Round 2,Odisha,Government,All India
"Governemnt Dental College and Hospital, Ahmedabad",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,78,2025,MCC,MDS,Round 2,Gujarat,Government,All India
"DR. Ziauddin Ahmad Dental College, AMU",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN OBC,79,2025,MCC,MDS,Round 2,Uttar Pradesh,Government,All India
"Government Dental College and Hospital, Mumbai",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,80,2025,MCC,MDS,Round 2,Maharashtra,Government,All India
"University College of Medical Sciences, Delhi University",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,82,2025,MCC,MDS,Round 2,,Government,All India
"Post Graduate Sciences, Rohtak",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OBC,83,2025,MCC,MDS,Round 2,Haryana,Government,All India
"Government Dental College, Chennai",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,84,2025,MCC,MDS,Round 2,Tamil Nadu,Government,All India
"Government College and Hospital, Amritsar",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,87,2025,MCC,MDS,Round 2,,Government,All India
"Government College of Dentistry, Indore",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,89,2025,MCC,MDS,Round 2,Madhya Pradesh,Government,All India
"Governemnt Dental College and Hospital, Ahmedabad",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,90,2025,MCC,MDS,Round 2,,Government,All India
"Govt. Dental College and Hospital, Jamnagar",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,91,2025,MCC,MDS,Round 2,,Government,All India
"Dr. R. Ahmed Dental College and Hospital, Kolkata",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,92,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College, Chennai",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,93,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College, Thiruvananthapuram",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN OBC,94,2025,MCC,MDS,Round 2,Kerala,Government,All India
"Government Dental College and Hospital, Aurangabad",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,95,2025,MCC,MDS,Round 2,,Government,All India
"Government College of Dentistry, Indore",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,97,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College, Chennai",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,98,2025,MCC,MDS,Round 2,,Government,All India
"ESIC Dental College, Kalaburagi",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,99,2025,MCC,MDS,Round 2,,Government,All India
"University College of Medical Sciences, Delhi University",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,100,2025,MCC,MDS,Round 2,,Government,All India
"Government of Dental College and Hospital Jaipur, Near T.B. Hospital",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,101,2025,MCC,MDS,Round 2,Rajasthan,Government,All India
"Delhi University University College of Medical Sciences, Delhi University",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,102,2025,MCC,MDS,Round 2,,Government,
"S.C.B Dental College and Hospital, Cuttack",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,103,2025,MCC,MDS,Round 2,,Government,All India
"Dr. R. Ahmed Dental College and Hospital, Kolkata",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,105,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College and Hospital, Mumbai",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,106,2025,MCC,MDS,Round 2,,Government,All India
"Governemnt Dental College and Hospital, Ahmedabad",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,107,2025,MCC,MDS,Round 2,Gujarat,Government,All India
"Government Dental College and Hospital, Mumbai",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,108,2025,MCC,MDS,Round 2,,Government,All India
"Faculty of Dental Sciences, KGMU",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,109,2025,MCC,MDS,Round 2,,Government,All India
Government of Dental College and Hospital Jaipur,,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,110,2025,MCC,MDS,Round 2,,Government,All India
"Govt. Dental College and Hospital, Cuddalore Dt",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,111,2025,MCC,MDS,Round 2,Tamil Nadu,Government,All India
"Institute of Medical Science, BHU",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,112,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College, Kottayam",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,114,2025,MCC,MDS,Round 2,Kerala,Government,All India
"Govt. Dental College and Hospital, Jamnagar",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,115,2025,MCC,MDS,Round 2,,Government,All India
"Nair Dental College and Hospital, Mumbai",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,116,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College, Kottayam",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,117,2025,MCC,MDS,Round 2,,Government,All India
"S.C.B Dental College and Hospital, Cuttack",,PERIODONTOLOGY,OPEN GENERAL,118,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College, Thiruvananthapuram",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN OBC,119,2025,MCC,MDS,Round 2,Kerala,Government,All India
Government of Dental College and Hospital Jaipur,,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,120,2025,MCC,MDS,Round 2,,Government,All India
"Goa Dental College and Hospital, Goa",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,121,2025,MCC,MDS,Round 2,,Government,All India
"Government College of Dentistry, Indore",,ORAL AND MAXILLOFACIAL SURGERY,OBC,123,2025,MCC,MDS,Round 2,Madhya Pradesh,Government,All India
"Army Dental Centre/ Army Hospital (Research & Referral), Delhi",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,124,2025,MCC,MDS,Round 2,Delhi,Government,Armed Forces Medical
"Government Dental College and Hospital, Aurangabad",,PROSTHODONTICS AND CROWN & BRIDGE,OBC,125,2025,MCC,MDS,Round 2,Maharashtra,Government,All India
Govt dental College Raipur Chhattisgarh,,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,126,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College and Research Institute, Bangalore",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OBC,127,2025,MCC,MDS,Round 2,Karnataka,Government,All India
"Government College of Dentistry, Indore",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,128,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College, Thiruvananthapuram",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN OBC,129,2025,MCC,MDS,Round 2,Kerala,Government,All India
"Government Dental College, Chennai",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,130,2025,MCC,MDS,Round 2,,Government,All India
"Goa Dental College and Hospital, Goa",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,131,2025,MCC,MDS,Round 2,,Government,All India
"Dr. R. Ahmed Dental College and Hospital, Kolkata",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,133,2025,MCC,MDS,Round 2,,Government,All India
"Faculty of Dental Sciences, KGMU",,PERIODONTOLOGY,OPEN EWS,135,2025,MCC,MDS,Round 2,Uttar Pradesh,Government,All India
"Indira Gandhi Govt. Dental College, Jammu",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,136,2025,MCC,MDS,Round 2,,Government,All India
"Institute of Medical Science, BHU",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,137,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College, Chennai",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,138,2025,MCC,MDS,Round 2,Tamil Nadu,Government,All India
"Dr. R. Ahmed Dental College and Hospital, Kolkata",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,139,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College and Hospital, Aurangabad",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,140,2025,MCC,MDS,Round 2,,Government,All India
"Faculty of Dental Sciences, KGMU",,PERIODONTOLOGY,OPEN GENERAL,141,2025,MCC,MDS,Round 2,,Government,All India
"Delhi University Maulana Azad Science, New Delhi",,PERIODONTOLOGY,OPEN GENERAL,142,2025,MCC,MDS,Round 2,Delhi,Government,
"Government Dental College and Research Institute, Bangalore",,PEDIATRIC AND PREVENTIVE DENTISTRY,OBC,145,2025,MCC,MDS,Round 2,Karnataka,Government,All India
"Goa Dental College and Hospital, Goa",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,146,2025,MCC,MDS,Round 2,,Government,All India
Govt dental College Raipur Chhattisgarh,,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,147,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College Hospital, Hyderabad",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN OBC,148,2025,MCC,MDS,Round 2,Telangana,Government,All India
"Governemnt Dental College and Hospital, Ahmedabad",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,149,2025,MCC,MDS,Round 2,Gujarat,Government,All India
"Government Dental College and Hospital, Mumbai",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,150,2025,MCC,MDS,Round 2,Maharashtra,Government,All India
"Goa Dental College and Hospital, Goa",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,151,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College Hospital, Hyderabad",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,152,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College and Hospital, Vijayawada",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,153,2025,MCC,MDS,Round 2,,Government,All India
"Dr. R. Ahmed Dental College and Hospital, Kolkata",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,EWS,154,2025,MCC,MDS,Round 2,West Bengal,Government,All India
"Govt. Dental College and Hospital, Cuddalore Dt",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,155,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College, Thiruvananthapuram",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,156,2025,MCC,MDS,Round 2,Kerala,Government,All India
"Mahatma Gandhi PG Sciences, Puducherry",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,157,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College and Hospital, Vijayawada",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,159,2025,MCC,MDS,Round 2,,Government,All India
"Goa Dental College and Hospital, Goa",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,161,2025,MCC,MDS,Round 2,,Government,All India
"S.C.B Dental College and Hospital, Cuttack",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,162,2025,MCC,MDS,Round 2,,Government,All India
"Faculty of Dental Sciences, KGMU",,PERIODONTOLOGY,EWS,163,2025,MCC,MDS,Round 2,Uttar Pradesh,Government,All India
"Government College of Dentistry, Indore",,PROSTHODONTICS AND CROWN & BRIDGE,OBC,164,2025,MCC,MDS,Round 2,Madhya Pradesh,Government,All India
"Govt. Dental College and Hospital, Cuddalore Dt",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,165,2025,MCC,MDS,Round 2,,Government,All India
"Govt. Dental College and Hospital, Cuddalore Dt",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,166,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College, Chennai",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,167,2025,MCC,MDS,Round 2,Tamil Nadu,Government,All India
"ESIC Dental College, Kalaburagi",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,168,2025,MCC,MDS,Round 2,,Government,All India
RIMS,,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,169,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College and Hospital, Patiala",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,170,2025,MCC,MDS,Round 2,Punjab,Government,All India
"Governemnt Dental College and Hospital, Ahmedabad",,PROSTHODONTICS AND CROWN & BRIDGE,OBC,171,2025,MCC,MDS,Round 2,Gujarat,Government,All India
"Goa Dental College and Hospital, Goa",,PROSTHODONTICS AND CROWN & BRIDGE,OBC,172,2025,MCC,MDS,Round 2,Goa,Government,All India
"Govt. Dental College and Hospital, Cuddalore Dt",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,175,2025,MCC,MDS,Round 2,,Government,All India
"Government of Dental College and Hospital Jaipur, Near T.B. Hospital",,CONSERVATIVE DENTISTRY AND ENDODONTICS,EWS,176,2025,MCC,MDS,Round 2,Rajasthan,Government,All India
"Govt. Dental College and Hospital, Cuddalore Dt",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,177,2025,MCC,MDS,Round 2,Tamil Nadu,Government,All India
"Government Dental College, Chennai",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,178,2025,MCC,MDS,Round 2,,Government,All India
"Govt. Dental College and Hospital, Cuddalore Dt",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OBC,179,2025,MCC,MDS,Round 2,Tamil Nadu,Government,All India
"S.C.B Dental College and Hospital, Cuttack",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,180,2025,MCC,MDS,Round 2,Odisha,Government,All India
"Government Dental College, Chennai",,ORAL AND MAXILLOFACIAL SURGERY,OBC,182,2025,MCC,MDS,Round 2,Tamil Nadu,Government,All India
"Government Dental College, Kozhikode",,PERIODONTOLOGY,OPEN GENERAL,183,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College and Research Institute, Bangalore",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,184,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College, Kottayam",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,185,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College and Hospital, Vijayawada",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,186,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College, Thiruvananthapuram",,ORAL AND MAXILLOFACIAL SURGERY,OPEN OBC,187,2025,MCC,MDS,Round 2,Kerala,Government,All India
"Regional Dental College, Guwahati",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,188,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College Hospital, Hyderabad",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,189,2025,MCC,MDS,Round 2,,Government,All India
"DR. Ziauddin Ahmad Dental College, AMU",,PERIODONTOLOGY,OPEN GENERAL,190,2025,MCC,MDS,Round 2,,Government,All India
"Dr. R. Ahmed Dental College and Hospital, Kolkata",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,191,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College and Hospital, Vijayawada",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,192,2025,MCC,MDS,Round 2,,Government,All India
"Government College and Hospital, Amritsar",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,193,2025,MCC,MDS,Round 2,Punjab,Government,All India
"Government Dental College and Hospital, Aurangabad",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN OBC,195,2025,MCC,MDS,Round 2,Maharashtra,Government,All India
"Govt. Dental College and Hospital, Cuddalore Dt",,PROSTHODONTICS AND CROWN & BRIDGE,OBC,198,2025,MCC,MDS,Round 2,Tamil Nadu,Government,All India
"Government Dental College, Chennai",,PERIODONTOLOGY,OPEN GENERAL,200,2025,MCC,MDS,Round 2,,Government,All India
"Dr. R. Ahmed Dental College and Hospital, Kolkata",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,202,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College, Kottayam",,ORAL MEDICINE AND RADIOLOGY,OPEN GENERAL,203,2025,MCC,MDS,Round 2,,Government,All India
"Armed forces Medical College, Pune",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,204,2025,MCC,MDS,Round 2,Maharashtra,Government,Armed Forces Medical
"Government Dental College and Hospital, Mumbai",,PERIODONTOLOGY,OPEN GENERAL,205,2025,MCC,MDS,Round 2,,Government,All India
"Delhi University Maulana Azad Science, New Delhi",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,208,2025,MCC,MDS,Round 2,,Government,
"Government College of Dentistry, Indore",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,209,2025,MCC,MDS,Round 2,Madhya Pradesh,Government,All India
"Army Dental Centre/ Army Hospital (Research & Referral), Delhi",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,210,2025,MCC,MDS,Round 2,Delhi,Government,Armed Forces Medical
Government of Dental College and Hospital Jaipur,,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,211,2025,MCC,MDS,Round 2,,Government,All India
"Maulana Azad Science, New Delhi",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,212,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College Hospital, Hyderabad",,ORAL AND MAXILLOFACIAL SURGERY,OPEN OBC,213,2025,MCC,MDS,Round 2,Telangana,Government,All India
"Government Dental College and Hospital, Vijayawada",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN OBC,214,2025,MCC,MDS,Round 2,Andhra Pradesh,Government,All India
"Government Dental College and Hospital, Shimla",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,215,2025,MCC,MDS,Round 2,Himachal Pradesh,Government,All India
"Governemnt Dental College and Hospital, Ahmedabad",,PERIODONTOLOGY,OPEN GENERAL,216,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College and Hospital, Mumbai",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,217,2025,MCC,MDS,Round 2,,Government,All India
"Regional Dental College, Guwahati",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,218,2025,MCC,MDS,Round 2,,Government,All India
"Indira Gandhi Govt. Dental College, Jammu",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN OBC,219,2025,MCC,MDS,Round 2,Jammu And Kashmir,Government,All India
"Government Dental College and Research Institute, Bangalore",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,221,2025,MCC,MDS,Round 2,,Government,All India
RIMS,,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,224,2025,MCC,MDS,Round 2,Andhra Pradesh,Government,All India
"Govt. Dental College and Hospital, Jamnagar",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,225,2025,MCC,MDS,Round 2,Gujarat,Government,All India
"Government College and Hospital, Amritsar",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,226,2025,MCC,MDS,Round 2,,Government,All India
